Sample_ID	Population
EPI_ISL_13766908	OMICRON_2022_AFRICA
EPI_ISL_13766909	OMICRON_2022_AFRICA
EPI_ISL_13766910	OMICRON_2022_AFRICA
EPI_ISL_13766912	OMICRON_2022_AFRICA
EPI_ISL_13766913	OMICRON_2022_AFRICA
EPI_ISL_13766914	OMICRON_2022_AFRICA
EPI_ISL_13766916	OMICRON_2022_AFRICA
EPI_ISL_13766919	OMICRON_2022_AFRICA
EPI_ISL_13766920	OMICRON_2022_AFRICA
EPI_ISL_13766921	OMICRON_2022_AFRICA
EPI_ISL_13766922	OMICRON_2022_AFRICA
EPI_ISL_13766923	OMICRON_2022_AFRICA
EPI_ISL_13766927	OMICRON_2022_AFRICA
EPI_ISL_13766929	OMICRON_2022_AFRICA
EPI_ISL_13766931	OMICRON_2022_AFRICA
EPI_ISL_13766933	OMICRON_2022_AFRICA
EPI_ISL_13766934	OMICRON_2022_AFRICA
EPI_ISL_13766936	OMICRON_2022_AFRICA
EPI_ISL_13766937	OMICRON_2022_AFRICA
EPI_ISL_13766939	OMICRON_2022_AFRICA
EPI_ISL_13766941	OMICRON_2022_AFRICA
EPI_ISL_13766943	OMICRON_2022_AFRICA
EPI_ISL_13766944	OMICRON_2022_AFRICA
EPI_ISL_13766946	OMICRON_2022_AFRICA
EPI_ISL_13766947	OMICRON_2022_AFRICA
EPI_ISL_13766948	OMICRON_2022_AFRICA
EPI_ISL_13766949	OMICRON_2022_AFRICA
EPI_ISL_13766950	OMICRON_2022_AFRICA
EPI_ISL_13766952	OMICRON_2022_AFRICA
EPI_ISL_13766955	OMICRON_2022_AFRICA
EPI_ISL_13766957	OMICRON_2022_AFRICA
EPI_ISL_13766959	OMICRON_2022_AFRICA
EPI_ISL_13766960	OMICRON_2022_AFRICA
EPI_ISL_13766962	OMICRON_2022_AFRICA
EPI_ISL_13766963	OMICRON_2022_AFRICA
EPI_ISL_13766964	OMICRON_2022_AFRICA
EPI_ISL_13766965	OMICRON_2022_AFRICA
EPI_ISL_13766968	OMICRON_2022_AFRICA
EPI_ISL_13766969	OMICRON_2022_AFRICA
EPI_ISL_13766971	OMICRON_2022_AFRICA
EPI_ISL_13766973	OMICRON_2022_AFRICA
EPI_ISL_13766974	OMICRON_2022_AFRICA
EPI_ISL_13766975	OMICRON_2022_AFRICA
EPI_ISL_13766976	OMICRON_2022_AFRICA
EPI_ISL_13766978	OMICRON_2022_AFRICA
EPI_ISL_13766980	OMICRON_2022_AFRICA
EPI_ISL_13766981	OMICRON_2022_AFRICA
EPI_ISL_13766986	OMICRON_2022_AFRICA
EPI_ISL_13766989	OMICRON_2022_AFRICA
EPI_ISL_13766990	OMICRON_2022_AFRICA
EPI_ISL_13766992	OMICRON_2022_AFRICA
EPI_ISL_13766993	OMICRON_2022_AFRICA
EPI_ISL_13766995	OMICRON_2022_AFRICA
EPI_ISL_13767000	OMICRON_2022_AFRICA
EPI_ISL_13767001	OMICRON_2022_AFRICA
EPI_ISL_13767003	OMICRON_2022_AFRICA
EPI_ISL_13767004	OMICRON_2022_AFRICA
EPI_ISL_13767005	OMICRON_2022_AFRICA
EPI_ISL_13767006	OMICRON_2022_AFRICA
EPI_ISL_13767008	OMICRON_2022_AFRICA
EPI_ISL_13767011	OMICRON_2022_AFRICA
EPI_ISL_13767012	OMICRON_2022_AFRICA
EPI_ISL_13767013	OMICRON_2022_AFRICA
EPI_ISL_13767014	OMICRON_2022_AFRICA
EPI_ISL_13767015	OMICRON_2022_AFRICA
EPI_ISL_13767016	OMICRON_2022_AFRICA
EPI_ISL_13767017	OMICRON_2022_AFRICA
EPI_ISL_13767018	OMICRON_2022_AFRICA
EPI_ISL_13767019	OMICRON_2022_AFRICA
EPI_ISL_13767021	OMICRON_2022_AFRICA
EPI_ISL_13767022	OMICRON_2022_AFRICA
EPI_ISL_13767024	OMICRON_2022_AFRICA
EPI_ISL_13767025	OMICRON_2022_AFRICA
