Sample_ID	Population
EPI_ISL_4221789	ITALY
EPI_ISL_4221790	ITALY
EPI_ISL_4221791	ITALY
EPI_ISL_4221792	ITALY
EPI_ISL_4221794	ITALY
EPI_ISL_4297774	ITALY
EPI_ISL_4297776	ITALY
EPI_ISL_4297779	ITALY
EPI_ISL_4297780	ITALY
EPI_ISL_4297781	ITALY
EPI_ISL_4297782	ITALY
EPI_ISL_4297783	ITALY
EPI_ISL_4297784	ITALY
EPI_ISL_4297785	ITALY
EPI_ISL_4297786	ITALY
EPI_ISL_4297787	ITALY
EPI_ISL_4297788	ITALY
EPI_ISL_4297790	ITALY
EPI_ISL_4297791	ITALY
EPI_ISL_4297792	ITALY
EPI_ISL_4297793	ITALY
EPI_ISL_4297794	ITALY
EPI_ISL_4297795	ITALY
EPI_ISL_4297796	ITALY
EPI_ISL_4297797	ITALY
EPI_ISL_4297798	ITALY
EPI_ISL_4297799	ITALY
EPI_ISL_4297800	ITALY
EPI_ISL_4297801	ITALY
EPI_ISL_4297802	ITALY
EPI_ISL_4297803	ITALY
EPI_ISL_4297804	ITALY
EPI_ISL_4297805	ITALY
EPI_ISL_4297806	ITALY
EPI_ISL_4345359	ITALY
EPI_ISL_4345361	ITALY
EPI_ISL_4345362	ITALY
EPI_ISL_4345363	ITALY
EPI_ISL_4345364	ITALY
EPI_ISL_4345365	ITALY
EPI_ISL_4345366	ITALY
EPI_ISL_4345367	ITALY
EPI_ISL_4345368	ITALY
EPI_ISL_4345369	ITALY
EPI_ISL_4345370	ITALY
EPI_ISL_4345371	ITALY
EPI_ISL_4345372	ITALY
EPI_ISL_4345374	ITALY
EPI_ISL_4345375	ITALY
EPI_ISL_4345376	ITALY
EPI_ISL_4345377	ITALY
EPI_ISL_4345378	ITALY
EPI_ISL_4345379	ITALY
EPI_ISL_4345380	ITALY
EPI_ISL_4345381	ITALY
EPI_ISL_4345382	ITALY
EPI_ISL_4345384	ITALY
EPI_ISL_4345385	ITALY
EPI_ISL_4345386	ITALY
EPI_ISL_4345387	ITALY
EPI_ISL_4345388	ITALY
EPI_ISL_4345389	ITALY
EPI_ISL_4433001	ITALY
EPI_ISL_4433022	ITALY
EPI_ISL_4433025	ITALY
EPI_ISL_4433028	ITALY
EPI_ISL_4433037	ITALY
EPI_ISL_4433042	ITALY
EPI_ISL_4433050	ITALY
EPI_ISL_4433053	ITALY
EPI_ISL_4433056	ITALY
EPI_ISL_4433059	ITALY
EPI_ISL_4433067	ITALY
EPI_ISL_4433073	ITALY
EPI_ISL_4433076	ITALY
EPI_ISL_4433078	ITALY
EPI_ISL_4433081	ITALY
EPI_ISL_4433086	ITALY
EPI_ISL_4433090	ITALY
EPI_ISL_4433092	ITALY
EPI_ISL_4433095	ITALY
EPI_ISL_4433098	ITALY
EPI_ISL_4433101	ITALY
EPI_ISL_4433103	ITALY
EPI_ISL_4433106	ITALY
EPI_ISL_4518816	ITALY
EPI_ISL_4518817	ITALY
EPI_ISL_4518818	ITALY
EPI_ISL_4518819	ITALY
EPI_ISL_4518820	ITALY
EPI_ISL_4518826	ITALY
EPI_ISL_4518828	ITALY
EPI_ISL_4518831	ITALY
EPI_ISL_4518833	ITALY
EPI_ISL_4518834	ITALY
EPI_ISL_4518835	ITALY
EPI_ISL_4518836	ITALY
EPI_ISL_4518841	ITALY
EPI_ISL_4518845	ITALY
EPI_ISL_4518851	ITALY
EPI_ISL_4518852	ITALY
EPI_ISL_4518853	ITALY
EPI_ISL_4518854	ITALY
EPI_ISL_4518856	ITALY
EPI_ISL_4518857	ITALY
EPI_ISL_4518859	ITALY
EPI_ISL_4518861	ITALY
EPI_ISL_4518862	ITALY
EPI_ISL_4518864	ITALY
EPI_ISL_4518865	ITALY
EPI_ISL_4518867	ITALY
EPI_ISL_4518868	ITALY
EPI_ISL_4518869	ITALY
EPI_ISL_4518870	ITALY
EPI_ISL_4518875	ITALY
EPI_ISL_4518878	ITALY
EPI_ISL_4518882	ITALY
EPI_ISL_4518883	ITALY
EPI_ISL_4518884	ITALY
EPI_ISL_4570345	ITALY
EPI_ISL_4570347	ITALY
EPI_ISL_4570348	ITALY
EPI_ISL_4570349	ITALY
EPI_ISL_4570350	ITALY
EPI_ISL_4570351	ITALY
EPI_ISL_4570352	ITALY
EPI_ISL_4570353	ITALY
EPI_ISL_4570354	ITALY
EPI_ISL_4570355	ITALY
EPI_ISL_4570356	ITALY
EPI_ISL_4570357	ITALY
EPI_ISL_4570358	ITALY
EPI_ISL_4570359	ITALY
EPI_ISL_4570360	ITALY
EPI_ISL_4570361	ITALY
EPI_ISL_4570363	ITALY
EPI_ISL_4570365	ITALY
EPI_ISL_4570367	ITALY
EPI_ISL_4570369	ITALY
EPI_ISL_4570371	ITALY
EPI_ISL_4570372	ITALY
EPI_ISL_4570373	ITALY
EPI_ISL_4570374	ITALY
EPI_ISL_4570375	ITALY
EPI_ISL_4570376	ITALY
EPI_ISL_4570377	ITALY
EPI_ISL_5032900	ITALY
EPI_ISL_5032911	ITALY
EPI_ISL_5032912	ITALY
EPI_ISL_5032914	ITALY
EPI_ISL_5032918	ITALY
EPI_ISL_5032923	ITALY
EPI_ISL_5032926	ITALY
EPI_ISL_5032927	ITALY
EPI_ISL_5032928	ITALY
EPI_ISL_5032935	ITALY
EPI_ISL_5032943	ITALY
EPI_ISL_5032945	ITALY
EPI_ISL_5032953	ITALY
EPI_ISL_5032960	ITALY
EPI_ISL_5032970	ITALY
EPI_ISL_5032983	ITALY
EPI_ISL_5032988	ITALY
EPI_ISL_5032998	ITALY
EPI_ISL_5032999	ITALY
EPI_ISL_5033001	ITALY
EPI_ISL_5033003	ITALY
EPI_ISL_5033009	ITALY
EPI_ISL_5033012	ITALY
EPI_ISL_5033015	ITALY
EPI_ISL_5033018	ITALY
EPI_ISL_5033021	ITALY
EPI_ISL_5033028	ITALY
EPI_ISL_5033035	ITALY
EPI_ISL_5033037	ITALY
EPI_ISL_5033043	ITALY
EPI_ISL_5033046	ITALY
EPI_ISL_5033047	ITALY
EPI_ISL_5033048	ITALY
EPI_ISL_5033050	ITALY
EPI_ISL_5033056	ITALY
EPI_ISL_5033059	ITALY
EPI_ISL_5033060	ITALY
EPI_ISL_5033063	ITALY
EPI_ISL_5033065	ITALY
EPI_ISL_5033066	ITALY
EPI_ISL_5033068	ITALY
EPI_ISL_5033071	ITALY
EPI_ISL_5033073	ITALY
EPI_ISL_5033079	ITALY
EPI_ISL_5033080	ITALY
EPI_ISL_5033081	ITALY
EPI_ISL_5033082	ITALY
EPI_ISL_5033099	ITALY
EPI_ISL_5033102	ITALY
EPI_ISL_5033105	ITALY
EPI_ISL_5033106	ITALY
EPI_ISL_5033107	ITALY
EPI_ISL_5033108	ITALY
EPI_ISL_5033111	ITALY
EPI_ISL_5033112	ITALY
EPI_ISL_5033114	ITALY
EPI_ISL_5033115	ITALY
EPI_ISL_5033116	ITALY
EPI_ISL_5033117	ITALY
EPI_ISL_5033118	ITALY
EPI_ISL_5033119	ITALY
EPI_ISL_5033123	ITALY
EPI_ISL_5033129	ITALY
EPI_ISL_5033131	ITALY
EPI_ISL_5033134	ITALY
EPI_ISL_5033136	ITALY
EPI_ISL_5033139	ITALY
EPI_ISL_5033140	ITALY
EPI_ISL_5033141	ITALY
EPI_ISL_5033149	ITALY
EPI_ISL_5033153	ITALY
EPI_ISL_5033155	ITALY
EPI_ISL_5033161	ITALY
EPI_ISL_5033162	ITALY
EPI_ISL_5033165	ITALY
EPI_ISL_5033166	ITALY
EPI_ISL_5033170	ITALY
EPI_ISL_5033171	ITALY
EPI_ISL_5033172	ITALY
EPI_ISL_5348017	ITALY
EPI_ISL_5348019	ITALY
EPI_ISL_5348024	ITALY
EPI_ISL_5348029	ITALY
EPI_ISL_5348034	ITALY
EPI_ISL_5348037	ITALY
EPI_ISL_5348040	ITALY
EPI_ISL_5348044	ITALY
EPI_ISL_5348045	ITALY
EPI_ISL_5348046	ITALY
EPI_ISL_5348056	ITALY
EPI_ISL_5348060	ITALY
EPI_ISL_5348061	ITALY
EPI_ISL_5348063	ITALY
EPI_ISL_5348069	ITALY
EPI_ISL_5348084	ITALY
EPI_ISL_5348093	ITALY
EPI_ISL_5348101	ITALY
EPI_ISL_5348106	ITALY
EPI_ISL_5348107	ITALY
EPI_ISL_5348108	ITALY
EPI_ISL_5348112	ITALY
EPI_ISL_5348119	ITALY
EPI_ISL_5348122	ITALY
EPI_ISL_5348124	ITALY
EPI_ISL_5348128	ITALY
EPI_ISL_5348129	ITALY
EPI_ISL_5348133	ITALY
EPI_ISL_5348135	ITALY
EPI_ISL_5348137	ITALY
EPI_ISL_5348142	ITALY
EPI_ISL_5348149	ITALY
EPI_ISL_5348152	ITALY
EPI_ISL_5348155	ITALY
EPI_ISL_5348181	ITALY
EPI_ISL_5348199	ITALY
EPI_ISL_5348207	ITALY
EPI_ISL_5348221	ITALY
EPI_ISL_5348240	ITALY
EPI_ISL_5348247	ITALY
EPI_ISL_5348354	ITALY
EPI_ISL_5348392	ITALY
EPI_ISL_5348400	ITALY
EPI_ISL_5348440	ITALY
EPI_ISL_5348472	ITALY
EPI_ISL_5348476	ITALY
EPI_ISL_5348481	ITALY
EPI_ISL_5348485	ITALY
EPI_ISL_5348489	ITALY
EPI_ISL_5348497	ITALY
EPI_ISL_5348506	ITALY
EPI_ISL_5348511	ITALY
EPI_ISL_5348526	ITALY
EPI_ISL_5348527	ITALY
EPI_ISL_5348533	ITALY
EPI_ISL_5348538	ITALY
EPI_ISL_5348541	ITALY
EPI_ISL_5348543	ITALY
EPI_ISL_5348569	ITALY
EPI_ISL_5348579	ITALY
EPI_ISL_5348645	ITALY
EPI_ISL_5348698	ITALY
EPI_ISL_5348705	ITALY
EPI_ISL_5348715	ITALY
EPI_ISL_5348730	ITALY
EPI_ISL_5348796	ITALY
EPI_ISL_5348799	ITALY
EPI_ISL_5348800	ITALY
EPI_ISL_5348801	ITALY
EPI_ISL_5348804	ITALY
EPI_ISL_5348810	ITALY
EPI_ISL_5348812	ITALY
EPI_ISL_5348813	ITALY
EPI_ISL_5348815	ITALY
EPI_ISL_5348816	ITALY
EPI_ISL_5348826	ITALY
EPI_ISL_5348828	ITALY
EPI_ISL_5348832	ITALY
EPI_ISL_5348833	ITALY
EPI_ISL_5348841	ITALY
EPI_ISL_5348842	ITALY
EPI_ISL_5348847	ITALY
EPI_ISL_5348848	ITALY
EPI_ISL_5348849	ITALY
EPI_ISL_5348861	ITALY
EPI_ISL_5348864	ITALY
EPI_ISL_5348866	ITALY
EPI_ISL_5348868	ITALY
EPI_ISL_5348871	ITALY
EPI_ISL_5348873	ITALY
EPI_ISL_5348878	ITALY
EPI_ISL_5906311	ITALY
EPI_ISL_5906326	ITALY
EPI_ISL_5906431	ITALY
EPI_ISL_5906488	ITALY
EPI_ISL_5906652	ITALY
EPI_ISL_5906675	ITALY
EPI_ISL_5906707	ITALY
EPI_ISL_5906758	ITALY
EPI_ISL_5906783	ITALY
EPI_ISL_5906897	ITALY
EPI_ISL_5906906	ITALY
EPI_ISL_5906929	ITALY
EPI_ISL_5907009	ITALY
EPI_ISL_5907072	ITALY
EPI_ISL_5907077	ITALY
EPI_ISL_5907188	ITALY
EPI_ISL_5907321	ITALY
EPI_ISL_5907492	ITALY
EPI_ISL_5907629	ITALY
EPI_ISL_5907806	ITALY
EPI_ISL_5907817	ITALY
EPI_ISL_5907878	ITALY
EPI_ISL_5907918	ITALY
EPI_ISL_5908061	ITALY
EPI_ISL_5908069	ITALY
EPI_ISL_5908138	ITALY
EPI_ISL_5908180	ITALY
EPI_ISL_5908228	ITALY
EPI_ISL_5908255	ITALY
EPI_ISL_5908360	ITALY
EPI_ISL_5908425	ITALY
EPI_ISL_5908448	ITALY
EPI_ISL_5908544	ITALY
EPI_ISL_5908588	ITALY
EPI_ISL_5908723	ITALY
EPI_ISL_5908800	ITALY
EPI_ISL_5908944	ITALY
EPI_ISL_5908963	ITALY
EPI_ISL_5909034	ITALY
EPI_ISL_5909150	ITALY
EPI_ISL_5909237	ITALY
EPI_ISL_5909256	ITALY
EPI_ISL_5909272	ITALY
EPI_ISL_5909298	ITALY
EPI_ISL_5909328	ITALY
EPI_ISL_5909431	ITALY
EPI_ISL_5909465	ITALY
EPI_ISL_5909605	ITALY
EPI_ISL_5909614	ITALY
EPI_ISL_5909675	ITALY
EPI_ISL_5909697	ITALY
EPI_ISL_5909769	ITALY
EPI_ISL_5909804	ITALY
EPI_ISL_5909869	ITALY
EPI_ISL_5909932	ITALY
EPI_ISL_5909965	ITALY
EPI_ISL_5910044	ITALY
EPI_ISL_5910052	ITALY
EPI_ISL_5910069	ITALY
EPI_ISL_5910133	ITALY
EPI_ISL_5910143	ITALY
EPI_ISL_5910151	ITALY
EPI_ISL_5910170	ITALY
EPI_ISL_5910221	ITALY
EPI_ISL_5910234	ITALY
EPI_ISL_5910255	ITALY
EPI_ISL_5910272	ITALY
EPI_ISL_5910335	ITALY
EPI_ISL_5910359	ITALY
EPI_ISL_5910414	ITALY
EPI_ISL_5910455	ITALY
EPI_ISL_5910465	ITALY
EPI_ISL_5910511	ITALY
EPI_ISL_5910545	ITALY
EPI_ISL_5910672	ITALY
EPI_ISL_5910712	ITALY
EPI_ISL_5910719	ITALY
EPI_ISL_5910872	ITALY
EPI_ISL_5910886	ITALY
EPI_ISL_5910906	ITALY
EPI_ISL_5910923	ITALY
EPI_ISL_5910939	ITALY
EPI_ISL_5910973	ITALY
EPI_ISL_5911029	ITALY
EPI_ISL_5911075	ITALY
EPI_ISL_5911171	ITALY
EPI_ISL_5911206	ITALY
EPI_ISL_5911214	ITALY
EPI_ISL_5911304	ITALY
EPI_ISL_5911321	ITALY
EPI_ISL_5911330	ITALY
EPI_ISL_5911342	ITALY
EPI_ISL_5911346	ITALY
EPI_ISL_5911348	ITALY
EPI_ISL_5911356	ITALY
EPI_ISL_6059276	ITALY
EPI_ISL_6059377	ITALY
EPI_ISL_6060716	ITALY
EPI_ISL_6827520	ITALY
EPI_ISL_6827525	ITALY
EPI_ISL_6827537	ITALY
EPI_ISL_6827610	ITALY
EPI_ISL_6827615	ITALY
EPI_ISL_6827676	ITALY
EPI_ISL_6827710	ITALY
EPI_ISL_6827723	ITALY
EPI_ISL_6827819	ITALY
EPI_ISL_6827821	ITALY
EPI_ISL_6827834	ITALY
EPI_ISL_6827852	ITALY
EPI_ISL_6827853	ITALY
EPI_ISL_6827872	ITALY
EPI_ISL_6827874	ITALY
EPI_ISL_6827875	ITALY
EPI_ISL_6827876	ITALY
EPI_ISL_6827879	ITALY
EPI_ISL_6827903	ITALY
EPI_ISL_6827907	ITALY
EPI_ISL_6827923	ITALY
EPI_ISL_6827927	ITALY
EPI_ISL_6827940	ITALY
EPI_ISL_6827947	ITALY
EPI_ISL_6827956	ITALY
EPI_ISL_6827972	ITALY
EPI_ISL_6827973	ITALY
EPI_ISL_6827975	ITALY
EPI_ISL_6827978	ITALY
EPI_ISL_6827990	ITALY
EPI_ISL_6827991	ITALY
EPI_ISL_6827995	ITALY
EPI_ISL_6828013	ITALY
EPI_ISL_6828027	ITALY
EPI_ISL_6828035	ITALY
EPI_ISL_6828039	ITALY
EPI_ISL_6828041	ITALY
EPI_ISL_6828068	ITALY
EPI_ISL_6828070	ITALY
EPI_ISL_6828072	ITALY
EPI_ISL_6828076	ITALY
EPI_ISL_6828083	ITALY
EPI_ISL_6828095	ITALY
EPI_ISL_6828102	ITALY
EPI_ISL_6828133	ITALY
EPI_ISL_6828152	ITALY
EPI_ISL_6828154	ITALY
EPI_ISL_6828163	ITALY
EPI_ISL_6828166	ITALY
EPI_ISL_6828181	ITALY
EPI_ISL_6828190	ITALY
EPI_ISL_6828203	ITALY
EPI_ISL_6828224	ITALY
EPI_ISL_6828226	ITALY
EPI_ISL_6828231	ITALY
EPI_ISL_6828232	ITALY
EPI_ISL_6828237	ITALY
EPI_ISL_6828245	ITALY
EPI_ISL_6828247	ITALY
EPI_ISL_6828251	ITALY
EPI_ISL_6828258	ITALY
EPI_ISL_6828272	ITALY
EPI_ISL_6828284	ITALY
EPI_ISL_6828294	ITALY
EPI_ISL_6828304	ITALY
EPI_ISL_6828310	ITALY
EPI_ISL_6828313	ITALY
EPI_ISL_6828314	ITALY
EPI_ISL_6828315	ITALY
EPI_ISL_7376263	ITALY
EPI_ISL_7376401	ITALY
EPI_ISL_7376437	ITALY
EPI_ISL_7376497	ITALY
EPI_ISL_7376567	ITALY
EPI_ISL_7376748	ITALY
EPI_ISL_7376808	ITALY
EPI_ISL_7376844	ITALY
EPI_ISL_7376875	ITALY
EPI_ISL_7376881	ITALY
EPI_ISL_7376963	ITALY
EPI_ISL_7377024	ITALY
EPI_ISL_7377065	ITALY
EPI_ISL_7377153	ITALY
EPI_ISL_7377203	ITALY
EPI_ISL_7377222	ITALY
EPI_ISL_7377244	ITALY
EPI_ISL_7377347	ITALY
EPI_ISL_7377357	ITALY
EPI_ISL_7377365	ITALY
EPI_ISL_7377374	ITALY
EPI_ISL_7377448	ITALY
EPI_ISL_7377453	ITALY
EPI_ISL_7377551	ITALY
EPI_ISL_7377568	ITALY
EPI_ISL_7377608	ITALY
EPI_ISL_7377626	ITALY
EPI_ISL_7377692	ITALY
EPI_ISL_7377770	ITALY
EPI_ISL_7377912	ITALY
EPI_ISL_7377939	ITALY
EPI_ISL_7377960	ITALY
EPI_ISL_7377967	ITALY
EPI_ISL_7377989	ITALY
EPI_ISL_7378003	ITALY
EPI_ISL_7378008	ITALY
EPI_ISL_7378034	ITALY
EPI_ISL_7378066	ITALY
EPI_ISL_7378108	ITALY
EPI_ISL_7378147	ITALY
EPI_ISL_7378156	ITALY
EPI_ISL_7706022	ITALY
EPI_ISL_7706043	ITALY
EPI_ISL_7706112	ITALY
EPI_ISL_7706183	ITALY
EPI_ISL_7706199	ITALY
EPI_ISL_7706237	ITALY
EPI_ISL_7706298	ITALY
EPI_ISL_7706330	ITALY
EPI_ISL_7706363	ITALY
EPI_ISL_7706394	ITALY
EPI_ISL_7706435	ITALY
EPI_ISL_7706505	ITALY
EPI_ISL_7706513	ITALY
EPI_ISL_7706531	ITALY
EPI_ISL_7706624	ITALY
EPI_ISL_7706688	ITALY
EPI_ISL_7706714	ITALY
EPI_ISL_7706733	ITALY
EPI_ISL_7706806	ITALY
EPI_ISL_7706818	ITALY
EPI_ISL_7706824	ITALY
EPI_ISL_7706825	ITALY
EPI_ISL_7983866	ITALY
EPI_ISL_7983872	ITALY
EPI_ISL_7983874	ITALY
EPI_ISL_7983882	ITALY
EPI_ISL_7984204	ITALY
EPI_ISL_7984579	ITALY
EPI_ISL_7984595	ITALY
EPI_ISL_7984596	ITALY
EPI_ISL_7984604	ITALY
EPI_ISL_7984605	ITALY
EPI_ISL_7984612	ITALY
EPI_ISL_7984614	ITALY
EPI_ISL_7984621	ITALY
EPI_ISL_7984688	ITALY
EPI_ISL_7984692	ITALY
EPI_ISL_7984699	ITALY
EPI_ISL_7984703	ITALY
EPI_ISL_7984704	ITALY
EPI_ISL_7984709	ITALY
EPI_ISL_7984718	ITALY
EPI_ISL_7984724	ITALY
EPI_ISL_7984740	ITALY
EPI_ISL_7984748	ITALY
EPI_ISL_7984763	ITALY
EPI_ISL_7984784	ITALY
EPI_ISL_7984786	ITALY
EPI_ISL_7984794	ITALY
EPI_ISL_7984796	ITALY
EPI_ISL_7984803	ITALY
EPI_ISL_7984807	ITALY
EPI_ISL_7984819	ITALY
EPI_ISL_7984834	ITALY
EPI_ISL_7984836	ITALY
EPI_ISL_7984838	ITALY
EPI_ISL_7984846	ITALY
EPI_ISL_7984879	ITALY
EPI_ISL_7984887	ITALY
EPI_ISL_7984890	ITALY
EPI_ISL_7984892	ITALY
EPI_ISL_7984942	ITALY
EPI_ISL_7984951	ITALY
EPI_ISL_7984977	ITALY
EPI_ISL_7984980	ITALY
EPI_ISL_7984982	ITALY
EPI_ISL_7984983	ITALY
EPI_ISL_7985004	ITALY
EPI_ISL_7985010	ITALY
EPI_ISL_7985017	ITALY
EPI_ISL_7985036	ITALY
EPI_ISL_7985043	ITALY
EPI_ISL_7985048	ITALY
EPI_ISL_7985072	ITALY
EPI_ISL_7985073	ITALY
EPI_ISL_7985177	ITALY
EPI_ISL_7985191	ITALY
EPI_ISL_7985202	ITALY
EPI_ISL_7985228	ITALY
EPI_ISL_7985233	ITALY
EPI_ISL_7985237	ITALY
EPI_ISL_7985245	ITALY
EPI_ISL_7985248	ITALY
EPI_ISL_7985252	ITALY
EPI_ISL_7985256	ITALY
EPI_ISL_7985259	ITALY
EPI_ISL_7985260	ITALY
EPI_ISL_8188877	ITALY
EPI_ISL_8188917	ITALY
EPI_ISL_8188918	ITALY
EPI_ISL_8188924	ITALY
EPI_ISL_8188933	ITALY
EPI_ISL_8188943	ITALY
EPI_ISL_8188958	ITALY
EPI_ISL_8188966	ITALY
EPI_ISL_8189007	ITALY
EPI_ISL_8648641	ITALY
EPI_ISL_8648642	ITALY
EPI_ISL_8648643	ITALY
EPI_ISL_8648644	ITALY
EPI_ISL_8648645	ITALY
EPI_ISL_8648646	ITALY
EPI_ISL_8648647	ITALY
EPI_ISL_8648648	ITALY
EPI_ISL_8648649	ITALY
EPI_ISL_8648650	ITALY
EPI_ISL_8648651	ITALY
EPI_ISL_8648652	ITALY
EPI_ISL_8648653	ITALY
EPI_ISL_8648654	ITALY
EPI_ISL_8648655	ITALY
EPI_ISL_8648656	ITALY
EPI_ISL_8648658	ITALY
EPI_ISL_8648659	ITALY
EPI_ISL_8648660	ITALY
EPI_ISL_8648661	ITALY
EPI_ISL_8648662	ITALY
EPI_ISL_8648663	ITALY
EPI_ISL_8648664	ITALY
EPI_ISL_8648668	ITALY
EPI_ISL_8648669	ITALY
EPI_ISL_8648670	ITALY
EPI_ISL_8648671	ITALY
EPI_ISL_8648672	ITALY
EPI_ISL_8648673	ITALY
EPI_ISL_8648674	ITALY
EPI_ISL_8648675	ITALY
EPI_ISL_8648676	ITALY
EPI_ISL_8648677	ITALY
EPI_ISL_8648678	ITALY
EPI_ISL_8648679	ITALY
EPI_ISL_8648680	ITALY
EPI_ISL_8648681	ITALY
EPI_ISL_8648682	ITALY
EPI_ISL_8648683	ITALY
EPI_ISL_8648684	ITALY
EPI_ISL_8648685	ITALY
EPI_ISL_8648686	ITALY
EPI_ISL_8648687	ITALY
EPI_ISL_8648688	ITALY
EPI_ISL_8648689	ITALY
EPI_ISL_8648690	ITALY
EPI_ISL_8648691	ITALY
EPI_ISL_8648692	ITALY
EPI_ISL_8648693	ITALY
EPI_ISL_8648694	ITALY
EPI_ISL_8648695	ITALY
EPI_ISL_8648696	ITALY
EPI_ISL_8648697	ITALY
EPI_ISL_8648698	ITALY
EPI_ISL_8648699	ITALY
EPI_ISL_8648700	ITALY
EPI_ISL_8648701	ITALY
EPI_ISL_8648702	ITALY
EPI_ISL_8648703	ITALY
EPI_ISL_8648704	ITALY
EPI_ISL_8648705	ITALY
EPI_ISL_8648706	ITALY
EPI_ISL_8648707	ITALY
EPI_ISL_8648708	ITALY
EPI_ISL_8648709	ITALY
EPI_ISL_8648710	ITALY
EPI_ISL_8648711	ITALY
EPI_ISL_8648712	ITALY
EPI_ISL_8648713	ITALY
EPI_ISL_8648714	ITALY
EPI_ISL_8648715	ITALY
EPI_ISL_8648716	ITALY
EPI_ISL_8648717	ITALY
EPI_ISL_8648718	ITALY
EPI_ISL_8648719	ITALY
EPI_ISL_8648720	ITALY
EPI_ISL_8648721	ITALY
EPI_ISL_8648722	ITALY
EPI_ISL_8648723	ITALY
EPI_ISL_8648724	ITALY
EPI_ISL_8648725	ITALY
EPI_ISL_8648726	ITALY
EPI_ISL_8648727	ITALY
EPI_ISL_8648728	ITALY
EPI_ISL_8648729	ITALY
EPI_ISL_8648730	ITALY
EPI_ISL_8648731	ITALY
EPI_ISL_8648732	ITALY
EPI_ISL_8648733	ITALY
EPI_ISL_8648734	ITALY
EPI_ISL_8648735	ITALY
EPI_ISL_8648736	ITALY
EPI_ISL_8648737	ITALY
EPI_ISL_8648738	ITALY
EPI_ISL_8648739	ITALY
EPI_ISL_8648740	ITALY
EPI_ISL_8648741	ITALY
EPI_ISL_8648742	ITALY
EPI_ISL_8648743	ITALY
EPI_ISL_8648744	ITALY
EPI_ISL_8825353	ITALY
EPI_ISL_8825364	ITALY
EPI_ISL_8825413	ITALY
EPI_ISL_8825454	ITALY
EPI_ISL_8825461	ITALY
EPI_ISL_8825517	ITALY
EPI_ISL_8825522	ITALY
EPI_ISL_8825553	ITALY
EPI_ISL_8825572	ITALY
EPI_ISL_8826086	ITALY
EPI_ISL_8826105	ITALY
EPI_ISL_8826130	ITALY
EPI_ISL_8826162	ITALY
EPI_ISL_8826171	ITALY
EPI_ISL_8826196	ITALY
EPI_ISL_8826226	ITALY
EPI_ISL_8826228	ITALY
EPI_ISL_8826236	ITALY
EPI_ISL_8826255	ITALY
EPI_ISL_8826259	ITALY
EPI_ISL_8826277	ITALY
EPI_ISL_8826279	ITALY
EPI_ISL_8826290	ITALY
EPI_ISL_8826302	ITALY
EPI_ISL_8826317	ITALY
EPI_ISL_8826323	ITALY
EPI_ISL_8826330	ITALY
EPI_ISL_9209772
	ITALY
